OrderID,OrderDate,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,SalesRep,PaymentMethod,CustomerSegment
ORD101587,06-Jun-2024,CUST1327,AADHYA MALHOTRA,EAST,Furniture,Bookshelf,1.0,279.85,S. Khan,Debit Card,Returning
ORD100864,05/09/2024,CUST1024,Saanvi Iyer,South,Furniture,Filing Cabinet,5.0,427.23,A. Sharma,UPI,Returning
ORD101066,24-Apr-2024,CUST1226,DIYA REDDY,East,Software,Antivirus License,2.0,244.7,P. Iyer,Wallet,Returning
ORD100873,05-22-2025,CUST1033,Vivaan Malhotra,North ,Furniture,Standing Desk,2.0,326.59,N. Joshi,Net Banking,Returning
ORD101447,11-23-2025,CUST1187,Arjun Sharma,North,Electronics,Mechanical Keyboard,2.0,63.91,R. Verma,Debit Card,New
ORD100398,21-Aug-2025,CUST1398,Navya Verma, East,Electronics,Mechanical Keyboard,2.0,421.49,P. Iyer,UPI,Returning
ORD101473,06-Nov-2024,CUST1213,Diya Chopra,South,Software,Antivirus License,2.0,347.94,R. Verma,Credit Card,New
ORD100045,22-Aug-2025,CUST1045,Anika Nair,East,Office Supplies,Whiteboard,5.0,436.32,A. Sharma,Debit Card,Returning
ORD100161,22-Sep-2025,CUST1161,Reyansh Nair,north,Software,Cloud Backup Plan,2.0,46.32,S. Khan,Net Banking,Returning
ORD100991,2024-07-20,CUST1151,Reyansh Agarwal,EAST,Software,Cloud Backup Plan,1.0,257.79,P. Iyer,UPI,Returning
ORD100727,2025-03-26,CUST1307,Reyansh Agarwal,south,Furniture,Standing Desk,4.0,19.24,A. Sharma,UPI,Returning
ORD100629,2025-05-30,CUST1209,Anika Malhotra,EAST,Furniture,Standing Desk,1.0,161.21,A. Sharma,Debit Card,New
ORD100288,13-Aug-2025,CUST1288,Navya Nair,West,Software,Antivirus License,1.0,352.81,S. Khan,UPI,New
ORD101059,08/05/2024,CUST1219,Ayaan Khan,west,Furniture,Office Chair,2.0,260.06,P. Iyer,Debit Card,New
ORD101574,02-02-2025,CUST1314,  Saanvi Mehta  ,East,Furniture,Filing Cabinet,3.0,198.69,M. Gupta,Wallet,Returning
ORD100575,28/02/2025,CUST1155,Ishaan Kumar,NORTH,Office Supplies,Pen Set,,405.88,P. Iyer,Wallet,Returning
ORD100850,03-22-2025,CUST1010,Krishna Khan,NORTH,Electronics,Webcam HD,1.0,109.26,A. Sharma,Wallet,New
ORD101339,2024-11-17,CUST1079,Pari Mehta,NORTH,Software,Antivirus License,2.0,271.97,S. Khan,Net Banking,New
ORD100911,02-13-2024,CUST1071,Sai Chopra, East,Electronics,Mechanical Keyboard,4.0,215.24,A. Sharma,Credit Card,Returning
ORD101254,2025-08-16,CUST1414,Krishna Agarwal,east,Electronics,Mechanical Keyboard,5.0,352.79,M. Gupta,Wallet,New
ORD101466,08-13-2024,CUST1206,Kavya Chopra, East,Furniture,Desk Lamp,2.0,232.36,M. Gupta,Debit Card,New
ORD100932,25/09/2025,CUST1092,Aarav Agarwal,south,Electronics,USB-C Hub,1.0,401.62,R. Verma,Net Banking,New
ORD101100,29-Oct-2025,CUST1260,  Aadhya Gupta  ,South,Furniture,Standing Desk,1.0,68.09,R. Verma,Wallet,New
ORD101207,17/07/2025,CUST1367,Kavya Gupta,EAST,Software,VPN Subscription,2.0,397.51,M. Gupta,Credit Card,New
ORD100247,12-03-2025,CUST1247,Sai Reddy,WEST,Office Supplies,Pen Set,5.0,271.67,A. Sharma,Debit Card,Returning
ORD100476,04/02/2025,CUST1056,Aarav Gupta,West,Furniture,Desk Lamp,1.0,65.08,R. Verma,Debit Card,New
ORD100085,18/01/2025,CUST1085,Anika Patel,North ,Electronics,27in Monitor,1.0,148.86,R. Verma,Debit Card,New
ORD100469,06-08-2025,CUST1049,  Anika Patel  ,South,Furniture,Filing Cabinet,4.0,207.41,P. Iyer,UPI,New
ORD100225,03-03-2025,CUST1225,Myra Reddy,East,Furniture,Desk Lamp,,365.27,N. Joshi,Credit Card,New
ORD100774,2025-06-01,CUST1354,Vivaan Iyer,south,Software,Project Mgmt Tool,2.0,89.31,S. Khan,Credit Card,New
ORD100331,13-Oct-2024,CUST1331,Arjun Mehta,East,Software,Antivirus License,1.0,239.32,N. Joshi,Credit Card,Returning
ORD100233,2024-09-14,CUST1233,  ANANYA SHARMA  ,north,Electronics,27in Monitor,2.0,410.66,P. Iyer,Credit Card,Returning
ORD100588,2025-06-30,CUST1168,  Arjun Chopra  ,North,Software,Cloud Backup Plan,3.0,292.99,N. Joshi,Net Banking,Returning
ORD100475,2025-05-15,CUST1055,RIYA GUPTA,East,Office Supplies,Notebook Pack,1.0,95.96,P. Iyer,Wallet,New
ORD101284,04/12/2025,CUST1024,Aarav Singh,south,Furniture,Standing Desk,1.0,306.16,N. Joshi,Wallet,New
ORD100599,13-Nov-2025,CUST1179,Ananya Malhotra,East,Office Supplies,Desk Organizer,4.0,155.65,N. Joshi,Credit Card,Returning
ORD100421,08-Dec-2025,CUST1001,Ishaan Reddy,west,Software,VPN Subscription,2.0,46.73,N. Joshi,Debit Card,New
ORD100182,2024-08-12,CUST1182,MYRA SHARMA,south,Furniture,Standing Desk,5.0,8.3,N. Joshi,Debit Card,Returning
ORD100988,14-Sep-2024,CUST1148,Ayaan Kumar,EAST,Software,Project Mgmt Tool,4.0,9.21,M. Gupta,Credit Card,New
ORD101000,04-07-2025,CUST1160,Ishaan Joshi,North,Software,Cloud Backup Plan,2.0,260.42,A. Sharma,Wallet,New
ORD101356,03-29-2024,CUST1096,Reyansh Nair,west,Office Supplies,Pen Set,1.0,441.92,S. Khan,Wallet,New
ORD101462,08-Oct-2025,CUST1202,Aadhya Malhotra,west,Electronics,Webcam HD,1.0,174.28,S. Khan,UPI,Returning
ORD100049,04/06/2025,CUST1049,Riya Gupta,west,Office Supplies,Whiteboard,1.0,130.1,M. Gupta,Net Banking,New
ORD101511,21/03/2024,CUST1251,Vihaan Reddy,west,Furniture,Filing Cabinet,5.0,205.2,M. Gupta,Wallet,Returning
ORD101029,01-Apr-2024,CUST1189,  Arjun Kumar  ,West,Furniture,Filing Cabinet,2.0,85.36,R. Verma,Wallet,Returning
ORD100529,10/06/2025,CUST1109,Vihaan Iyer,south,Furniture,Office Chair,4.0,62.74,R. Verma,UPI,Returning
ORD101258,08/12/2025,CUST1418,  Reyansh Gupta  ,east,Furniture,Office Chair,3.0,164.74,R. Verma,Credit Card,New
ORD100486,14/04/2024,CUST1066,Ishaan Agarwal,North,Office Supplies,Whiteboard,2.0,431.89,N. Joshi,Debit Card,Returning
ORD101572,02-15-2024,CUST1312,Ishaan Patel,north,Furniture,Office Chair,1.0,320.27,A. Sharma,UPI,New
ORD100497,01-26-2025,CUST1077,Ishaan Joshi,West,Software,Cloud Backup Plan,4.0,340.59,M. Gupta,Net Banking,New
ORD100106,03-Jun-2025,CUST1106,Navya Mehta,EAST,Office Supplies,Whiteboard,-2.0,217.9,S. Khan,Wallet,Returning
ORD100443,24-Nov-2024,CUST1023,PARI KHAN,NORTH,Office Supplies,Desk Organizer,1.0,225.23,A. Sharma,Wallet,Returning
ORD100646,16-Aug-2025,CUST1226,Ananya Sharma,north,Furniture,Filing Cabinet,2.0,150.68,N. Joshi,Debit Card,Returning
ORD101036,01-Jul-2025,CUST1196,Riya Singh,east,Software,VPN Subscription,,179.68,S. Khan,Wallet,New
ORD100726,10/02/2024,CUST1306,ISHAAN GUPTA,South,Office Supplies,Desk Organizer,3.0,429.96,R. Verma,Debit Card,Returning
ORD100190,27-Apr-2025,CUST1190,MYRA CHOPRA,South,Furniture,Office Chair,2.0,48.28,P. Iyer,Debit Card,Returning
ORD100282,01-Feb-2025,CUST1282,MYRA SINGH,South,Office Supplies,Notebook Pack,2.0,,R. Verma,UPI,New
ORD100029,2025-12-13,CUST1029,Aadhya Iyer,west,Electronics,Mechanical Keyboard,4.0,218.83,S. Khan,Wallet,New
ORD100169,05/03/2025,CUST1169,Riya Agarwal,West,Office Supplies,Notebook Pack,3.0,117.73,M. Gupta,Net Banking,New
ORD101001,05/04/2024,CUST1161,Vivaan Iyer,North,Furniture,Desk Lamp,2.0,176.07,N. Joshi,Credit Card,New
ORD101204,25-Mar-2024,CUST1364,Ananya Kumar,North ,Electronics,Webcam HD,5.0,,M. Gupta,Wallet,Returning
ORD100100,10-04-2025,CUST1100,  Pari Iyer  ,North,Furniture,Standing Desk,2.0,221.46,A. Sharma,Credit Card,New
ORD100197,27/02/2024,CUST1197,Myra Agarwal,south,Office Supplies,Whiteboard,1.0,145.52,M. Gupta,Credit Card,New
ORD100495,09/09/2024,CUST1075,Vivaan Nair,EAST,Software,Cloud Backup Plan,5.0,23.25,N. Joshi,Debit Card,Returning
ORD100647,25/03/2025,CUST1227,ISHAAN GUPTA,EAST,Electronics,USB-C Hub,1.0,135.51,R. Verma,Net Banking,New
ORD100987,19-Feb-2025,CUST1147,Vihaan Sharma,East,Office Supplies,Notebook Pack,5.0,170.91,S. Khan,Wallet,Returning
ORD100044,2025-09-04,CUST1044,Krishna Joshi,North ,Furniture,Filing Cabinet,,332.66,N. Joshi,Wallet,New
ORD100710,2025-09-15,CUST1290,Ayaan Kumar,West,Electronics,USB-C Hub,2.0,165.57,N. Joshi,Wallet,New
ORD100373,03-09-2024,CUST1373,Vihaan Agarwal,south,Office Supplies,Notebook Pack,5.0,257.98,N. Joshi,Credit Card,Returning
ORD100678,27/02/2025,CUST1258,Ishaan Gupta,south,Electronics,27in Monitor,2.0,128.58,S. Khan,Net Banking,New
ORD100566,19/03/2025,CUST1146,Vihaan Malhotra,West,Electronics,Mechanical Keyboard,4.0,153.29,N. Joshi,UPI,New
ORD100847,07-Sep-2025,CUST1007,Navya Singh,North ,Software,VPN Subscription,1.0,356.33,R. Verma,Net Banking,New
ORD100460,01-01-2025,CUST1040,Ishaan Reddy,South,Electronics,Mechanical Keyboard,1.0,73.15,A. Sharma,Wallet,New
ORD101437,2024-07-16,CUST1177,Aditya Kumar,West,Software,Antivirus License,1.0,20.78,R. Verma,Wallet,New
ORD101155,2024-02-05,CUST1315,Anika Khan,WEST,Electronics,Wireless Mouse,1.0,286.91,A. Sharma,Debit Card,Returning
ORD100039,12/04/2024,CUST1039,Pari Agarwal,SOUTH,Software,Cloud Backup Plan,,108.55,P. Iyer,Credit Card,New
ORD100434,05-09-2024,CUST1014,Riya Patel,south,Electronics,Wireless Mouse,2.0,49.03,R. Verma,Credit Card,New
ORD100973,19/05/2025,CUST1133,Vihaan Khan,EAST,Furniture,Filing Cabinet,1.0,365.24,P. Iyer,Net Banking,Returning
ORD101239,31-May-2025,CUST1399,Navya Gupta,WEST,Office Supplies,Sticky Notes,1.0,187.65,M. Gupta,UPI,New
ORD101007,25/04/2024,CUST1167,Aditya Verma,North ,Electronics,Webcam HD,3.0,300.24,R. Verma,UPI,New
ORD101498,2025-06-27,CUST1238,Sai Agarwal,west,Office Supplies,Notebook Pack,2.0,229.92,R. Verma,Credit Card,New
ORD100456,12-08-2024,CUST1036,AADHYA AGARWAL,North,Electronics,27in Monitor,2.0,55.67,P. Iyer,Wallet,New
ORD100260,13-Oct-2024,CUST1260,Myra Gupta,EAST,Software,Cloud Backup Plan,2.0,339.57,M. Gupta,Credit Card,Returning
ORD100035,03-Oct-2024,CUST1035,Aadhya Gupta,west,Software,Project Mgmt Tool,5.0,200.52,A. Sharma,Net Banking,Returning
ORD100827,07/04/2025,CUST1407,Ananya Kumar,east,Software,Antivirus License,4.0,49.97,A. Sharma,Wallet,Returning
ORD100309,17/12/2025,CUST1309,Sai Nair,North,Software,Project Mgmt Tool,5.0,339.21,P. Iyer,Net Banking,Returning
ORD100276,2025-07-16,CUST1276,  Ananya Gupta  ,south,Software,Cloud Backup Plan,2.0,220.7,N. Joshi,Debit Card,New
ORD100636,2024-08-26,CUST1216,Sai Gupta, East,Office Supplies,Desk Organizer,1.0,89.44,M. Gupta,Debit Card,New
ORD100654,10-24-2024,CUST1234,Myra Reddy,WEST,Office Supplies,Whiteboard,2.0,401.3,P. Iyer,Net Banking,Returning
ORD100622,10-23-2024,CUST1202,Navya Joshi,North ,Office Supplies,Notebook Pack,4.0,318.85,A. Sharma,Wallet,New
ORD100844,24-Jun-2024,CUST1004,Aarav Joshi,EAST,Office Supplies,Desk Organizer,-2.0,247.44,M. Gupta,Net Banking,Returning
ORD100393,03-19-2024,CUST1393,Anika Khan,EAST,Electronics,Webcam HD,2.0,199.35,M. Gupta,Wallet,Returning
ORD100107,23-Jun-2024,CUST1107,Pari Singh,North ,Furniture,Desk Lamp,1.0,371.17,R. Verma,Credit Card,Returning
ORD100349,10-29-2025,CUST1349,Aarav Sharma,South,Software,Antivirus License,4.0,314.53,R. Verma,Net Banking,Returning
ORD100524,17/06/2025,CUST1104,Kavya Joshi,West,Software,Cloud Backup Plan,2.0,288.95,A. Sharma,Credit Card,New
ORD100784,14/10/2024,CUST1364,Riya Joshi,West,Software,Project Mgmt Tool,1.0,301.43,R. Verma,UPI,Returning
ORD100047,22/02/2024,CUST1047,Diya Reddy,West,Office Supplies,Pen Set,2.0,250.76,A. Sharma,Credit Card,New
ORD100203,06/02/2024,CUST1203,Ishaan Kumar,SOUTH,Electronics,27in Monitor,3.0,329.14,N. Joshi,Net Banking,Returning
ORD100021,2024-12-05,CUST1021,Anika Iyer,East,Furniture,Bookshelf,1.0,395.65,A. Sharma,Credit Card,Returning
ORD100402,07-14-2025,CUST1402,Aditya Patel,SOUTH,Furniture,Desk Lamp,5.0,315.28,S. Khan,Debit Card,New
ORD101107,2025-04-22,CUST1267,ANANYA SINGH,SOUTH,Software,Project Mgmt Tool,1.0,170.66,N. Joshi,Debit Card,Returning
ORD101154,01/08/2025,CUST1314,SAANVI KUMAR,east,Electronics,USB-C Hub,5.0,440.61,S. Khan,Wallet,New
ORD101439,15/12/2024,CUST1179,Aadhya Patel,WEST,Office Supplies,Whiteboard,1.0,26.23,S. Khan,Net Banking,New
ORD100989,02-Apr-2024,CUST1149,Vihaan Khan,South,Software,Project Mgmt Tool,,195.32,N. Joshi,Net Banking,Returning
ORD100741,02-14-2025,CUST1321,Navya Iyer,SOUTH,Office Supplies,Pen Set,4.0,406.22,R. Verma,Net Banking,New
ORD101310,2024-10-09,CUST1050,Ishaan Patel,East,Office Supplies,Notebook Pack,2.0,275.06,M. Gupta,Credit Card,New
ORD101147,02/08/2025,CUST1307,Kavya Singh,East,Office Supplies,Sticky Notes,3.0,152.16,A. Sharma,UPI,Returning
ORD100033,27/04/2024,CUST1033,Sai Reddy,WEST,Furniture,Bookshelf,-2.0,55.78,S. Khan,UPI,New
ORD100787,25-Jan-2024,CUST1367,Anika Kumar,south,Furniture,Standing Desk,3.0,408.37,S. Khan,UPI,Returning
ORD101540,2025-12-18,CUST1280,Kavya Sharma,west,Software,Cloud Backup Plan,4.0,266.23,A. Sharma,Credit Card,New
ORD100923,2024-02-29,CUST1083,Diya Reddy,West,Office Supplies,Whiteboard,2.0,274.83,M. Gupta,Net Banking,New
ORD101043,13/06/2025,CUST1203,Aditya Khan,EAST,Electronics,Wireless Mouse,1.0,312.47,S. Khan,Credit Card,Returning
ORD101555,04-Aug-2025,CUST1295,Aditya Reddy,EAST,Software,Antivirus License,3.0,447.18,M. Gupta,Debit Card,Returning
ORD101243,2024-06-17,CUST1403,Navya Verma,west,Software,VPN Subscription,2.0,77.67,M. Gupta,UPI,New
ORD100579,2025-09-02,CUST1159,PARI CHOPRA,East,Office Supplies,Notebook Pack,1.0,70.69,P. Iyer,Debit Card,Returning
ORD100481,20-Apr-2025,CUST1061,Vihaan Mehta,West,Electronics,USB-C Hub,5.0,38.16,R. Verma,UPI,Returning
ORD100931,06-Sep-2025,CUST1091,Ishaan Chopra,WEST,Software,VPN Subscription,1.0,401.0,S. Khan,Wallet,New
ORD100356,28/08/2025,CUST1356,Ananya Iyer,North ,Office Supplies,Desk Organizer,1.0,192.66,M. Gupta,Credit Card,Returning
ORD101248,2024-07-03,CUST1408,Kavya Mehta,SOUTH,Office Supplies,Desk Organizer,1.0,403.5,A. Sharma,Net Banking,Returning
ORD100759,26-Jun-2025,CUST1339,Vihaan Agarwal,North,Furniture,Desk Lamp,1.0,331.79,R. Verma,Debit Card,New
ORD100092,01-Apr-2025,CUST1092,Vihaan Verma,SOUTH,Furniture,Bookshelf,1.0,312.88,P. Iyer,Wallet,Returning
ORD101175,03-01-2024,CUST1335,  Vihaan Singh  ,east,Furniture,Bookshelf,1.0,386.17,R. Verma,Net Banking,New
ORD101415,2024-04-23,CUST1155,Myra Iyer,West,Office Supplies,Notebook Pack,3.0,392.62,R. Verma,Debit Card,New
ORD101341,06-27-2025,CUST1081,Sai Gupta,SOUTH,Software,VPN Subscription,5.0,140.68,S. Khan,UPI,Returning
ORD101472,10-Oct-2025,CUST1212,Ayaan Sharma,SOUTH,Electronics,Webcam HD,4.0,195.72,N. Joshi,Credit Card,New
ORD100803,09/09/2024,CUST1383,  Arjun Patel  ,west,Office Supplies,Sticky Notes,1.0,152.63,P. Iyer,Net Banking,Returning
ORD100745,09-Dec-2025,CUST1325,Kavya Iyer,North ,Furniture,Office Chair,2.0,107.29,M. Gupta,Net Banking,New
ORD101546,25-Mar-2025,CUST1286,AARAV AGARWAL,east,Electronics,Wireless Mouse,3.0,,P. Iyer,Wallet,Returning
ORD100279,10-Feb-2024,CUST1279,Saanvi Patel, East,Office Supplies,Notebook Pack,5.0,255.09,M. Gupta,Net Banking,Returning
ORD100764,09/09/2025,CUST1344,Anika Gupta,NORTH,Office Supplies,Pen Set,3.0,422.52,S. Khan,Credit Card,New
ORD100604,23/10/2024,CUST1184,Arjun Khan,East,Electronics,27in Monitor,2.0,223.18,R. Verma,Net Banking,New
ORD100168,2025-11-21,CUST1168,Sai Kumar,WEST,Office Supplies,Sticky Notes,-2.0,,A. Sharma,UPI,Returning
ORD101373,2025-07-19,CUST1113,Aditya Joshi,East,Office Supplies,Desk Organizer,2.0,401.93,P. Iyer,UPI,Returning
ORD101398,2025-05-08,CUST1138,Vihaan Kumar,WEST,Office Supplies,Notebook Pack,1.0,178.88,A. Sharma,Net Banking,Returning
ORD100400,30-Aug-2024,CUST1400,Diya Malhotra,south,Software,Cloud Backup Plan,4.0,11.48,P. Iyer,Credit Card,New
ORD100257,19/12/2025,CUST1257,Saanvi Nair,West,Furniture,Office Chair,3.0,190.29,P. Iyer,Debit Card,Returning
ORD100944,10-09-2024,CUST1104,Anika Sharma,north,Software,Cloud Backup Plan,1.0,112.54,S. Khan,Wallet,New
ORD101096,2025-10-25,CUST1256,  Myra Chopra  ,East,Software,Project Mgmt Tool,1.0,128.03,R. Verma,Credit Card,Returning
ORD101219,08-18-2024,CUST1379,Aarav Chopra,north,Software,Project Mgmt Tool,2.0,229.2,M. Gupta,Wallet,Returning
ORD101507,14/07/2025,CUST1247,ARJUN SHARMA,North,Furniture,Standing Desk,3.0,359.87,N. Joshi,Credit Card,Returning
ORD101161,20/12/2024,CUST1321,Sai Reddy,EAST,Furniture,Standing Desk,3.0,52.82,M. Gupta,Credit Card,Returning
ORD100494,2025-08-25,CUST1074,Diya Iyer,west,Software,VPN Subscription,4.0,399.17,R. Verma,Debit Card,Returning
ORD100772,29-Mar-2024,CUST1352,Vihaan Iyer,EAST,Furniture,Office Chair,2.0,64.18,R. Verma,Credit Card,Returning
ORD100550,05-26-2025,CUST1130,Ishaan Patel,SOUTH,Furniture,Desk Lamp,2.0,,R. Verma,Debit Card,Returning
ORD101486,08-22-2024,CUST1226,Reyansh Agarwal,SOUTH,Furniture,Desk Lamp,4.0,286.45,S. Khan,Net Banking,Returning
ORD100201,30-Sep-2025,CUST1201,Reyansh Khan,west,Software,Cloud Backup Plan,1.0,11.25,M. Gupta,Wallet,Returning
ORD100312,31-Jul-2024,CUST1312,Aarav Khan,east,Electronics,Wireless Mouse,4.0,28.11,N. Joshi,Debit Card,Returning
ORD100290,20-Feb-2024,CUST1290,Arjun Gupta,south,Furniture,Filing Cabinet,2.0,45.6,R. Verma,UPI,New
ORD101213,08-12-2024,CUST1373,Sai Malhotra,WEST,Electronics,USB-C Hub,-4.0,372.75,A. Sharma,Net Banking,Returning
ORD100763,30/06/2024,CUST1343,Sai Malhotra,SOUTH,Furniture,Desk Lamp,-5.0,21.41,A. Sharma,Net Banking,Returning
ORD101136,2024-01-01,CUST1296,Ishaan Agarwal,East,Software,Cloud Backup Plan,4.0,86.53,N. Joshi,Wallet,Returning
ORD100949,28/10/2025,CUST1109,  Saanvi Reddy  , East,Electronics,USB-C Hub,1.0,441.91,M. Gupta,Credit Card,Returning
ORD100183,2025-01-08,CUST1183,ARJUN AGARWAL,North,Office Supplies,Pen Set,3.0,319.41,P. Iyer,Debit Card,New
ORD101176,23/05/2025,CUST1336,Ananya Malhotra,West,Software,Antivirus License,4.0,342.83,P. Iyer,Wallet,Returning
ORD101349,19/02/2024,CUST1089,Sai Sharma,South,Software,Antivirus License,1.0,442.54,P. Iyer,Wallet,New
ORD101068,10/06/2025,CUST1228,ISHAAN CHOPRA,West,Furniture,Bookshelf,,327.29,R. Verma,Wallet,Returning
ORD101468,02-06-2025,CUST1208,Diya Gupta,SOUTH,Software,VPN Subscription,2.0,387.37,N. Joshi,Debit Card,Returning
ORD101030,23-Oct-2025,CUST1190,PARI AGARWAL,SOUTH,Office Supplies,Desk Organizer,1.0,181.22,R. Verma,Wallet,New
ORD100250,01/11/2025,CUST1250,  PARI JOSHI  ,east,Electronics,Wireless Mouse,3.0,188.71,P. Iyer,Wallet,Returning
ORD100823,09/11/2024,CUST1403,  Vihaan Khan  ,SOUTH,Electronics,Webcam HD,4.0,141.86,R. Verma,Credit Card,New
ORD101099,13-Aug-2025,CUST1259,Krishna Sharma,NORTH,Furniture,Filing Cabinet,2.0,269.19,A. Sharma,UPI,New
ORD101536,25-Jan-2025,CUST1276,Diya Verma,south,Office Supplies,Whiteboard,2.0,331.39,P. Iyer,Debit Card,Returning
ORD100940,23-May-2024,CUST1100,Sai Sharma,west,Furniture,Filing Cabinet,4.0,304.76,A. Sharma,UPI,Returning
ORD100391,10-Apr-2024,CUST1391,Ananya Iyer,East,Software,Antivirus License,1.0,313.36,N. Joshi,Net Banking,New
ORD101456,10/09/2024,CUST1196,Diya Singh,WEST,Office Supplies,Pen Set,2.0,78.38,N. Joshi,UPI,Returning
ORD101092,2025-02-10,CUST1252,  Aditya Joshi  ,South,Software,VPN Subscription,1.0,251.64,S. Khan,Credit Card,New
ORD101191,28/02/2025,CUST1351,Navya Patel,north,Electronics,Wireless Mouse,1.0,260.49,A. Sharma,Net Banking,Returning
ORD100904,2025-03-06,CUST1064,SAI PATEL,south,Software,Antivirus License,1.0,345.87,R. Verma,Debit Card,Returning
ORD100730,2025-04-27,CUST1310,Aditya Nair,WEST,Furniture,Standing Desk,2.0,330.5,R. Verma,Wallet,New
ORD100554,2025-01-21,CUST1134,Arjun Verma,South,Office Supplies,Notebook Pack,4.0,172.28,M. Gupta,Debit Card,New
ORD100366,06-15-2024,CUST1366,Diya Gupta,SOUTH,Electronics,USB-C Hub,1.0,414.83,S. Khan,Net Banking,New
ORD100345,2025-04-05,CUST1345,Riya Nair,south,Software,Antivirus License,1.0,157.96,R. Verma,Wallet,Returning
ORD100478,12-21-2024,CUST1058,Aditya Kumar,west,Software,Antivirus License,4.0,278.96,M. Gupta,UPI,Returning
ORD100535,2024-11-07,CUST1115,Myra Sharma,South,Furniture,Filing Cabinet,2.0,168.7,A. Sharma,Debit Card,New
ORD101422,10-Jul-2025,CUST1162,Ishaan Patel,WEST,Software,Antivirus License,1.0,174.75,R. Verma,Debit Card,Returning
ORD101209,18-Dec-2024,CUST1369,Aadhya Kumar,West,Furniture,Standing Desk,1.0,11.72,M. Gupta,Debit Card,Returning
ORD101372,2024-10-17,CUST1112,Diya Mehta, East,Office Supplies,Notebook Pack,5.0,126.34,A. Sharma,UPI,New
ORD100919,25/10/2024,CUST1079,  Vivaan Kumar  ,south,Electronics,USB-C Hub,2.0,413.09,M. Gupta,Net Banking,Returning
ORD100211,29/09/2025,CUST1211,AADHYA NAIR,SOUTH,Electronics,USB-C Hub,4.0,375.15,A. Sharma,Credit Card,Returning
ORD100135,2025-07-10,CUST1135,VIVAAN MALHOTRA,South,Software,Cloud Backup Plan,1.0,418.51,N. Joshi,UPI,New
ORD100502,13/10/2024,CUST1082,Arjun Sharma,North,Software,VPN Subscription,3.0,207.75,N. Joshi,Debit Card,New
ORD100537,03-Aug-2024,CUST1117,Anika Reddy,EAST,Furniture,Desk Lamp,1.0,400.14,M. Gupta,Debit Card,New
ORD101220,2024-04-10,CUST1380,  Saanvi Kumar  ,WEST,Electronics,27in Monitor,1.0,88.33,N. Joshi,Net Banking,New
ORD100175,2025-12-14,CUST1175,Sai Agarwal,west,Electronics,Wireless Mouse,2.0,377.48,P. Iyer,UPI,New
